Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CF177PA1356-00049-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,02/08/2023 2:25:57 PM
TotalElapsedTimeInSeconds,60
TotalLiveTime,45.774
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name, 30
UserCustomField,ID, 30
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0.1433384,0.1433384,0.204202,0,0,False,False
13,Al,PercentWeight,0,0,0.02378319,0,0,False,False
14,Si,PercentWeight,0.08058088,0.08058088,0.01134849,0,0,False,False
15,P,PercentWeight,0.2122892,0.1597892,0.005915857,0,0,False,False
16,S,PercentWeight,0.3336598,0.2921598,0.004267472,0,0,False,False
17,Cl,PercentWeight,0.03719665,0.03719665,0.01274867,0,0,False,False
19,K,PercentWeight,0.8749679,0.7874679,0.00415056,0,0,False,False
20,Ca,PercentWeight,0.7739025,0.7739025,0.003034559,0,0,False,False
22,Ti,PercentWeight,0.001376637,0.001376637,0.0002285222,0,0,False,False
23,V,PercentWeight,6.24591E-05,6.24591E-05,3.312709E-05,0,0,False,False
24,Cr,PercentWeight,0.002460473,0.002460473,0.0002137197,0,0,False,False
25,Mn,PercentWeight,0.008528187,0.008528187,0.0003813644,0,0,False,False
26,Fe,PercentWeight,0.01241202,0.01241202,0.0004940224,0,0,False,False
28,Ni,PercentWeight,0,0,8.00102E-05,0,0,False,False
29,Cu,PercentWeight,0.0007724671,0.0007724671,6.237638E-05,0,0,False,False
30,Zn,PercentWeight,0.001449647,0.001449647,7.630911E-05,0,0,False,False
33,As,PercentWeight,0,0,8.578735E-05,0,0,False,False
34,Se,PercentWeight,0,0,5.770402E-05,0,0,False,False
35,Br,PercentWeight,0.0006000687,0.0006000687,9.854595E-05,0,0,False,False
37,Rb,PercentWeight,0,0,0.0001240168,0,0,False,False
38,Sr,PercentWeight,0.00669337,0.00669337,0.0001351255,0,0,False,False
42,Mo,PercentWeight,0,0,6.852402E-05,0,0,False,False
48,Cd,PercentWeight,0.0005626848,0.0005626848,0.000220544,0,0,False,False
56,Ba,PercentWeight,0.01372855,0.01372855,0.003215875,0,0,False,False
80,Hg,PercentWeight,0,0,9.741718E-06,0,0,False,False
82,Pb,PercentWeight,0.0002089704,0.0002089704,0.000266042,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
272,5.42603,221,5.42603,479
273,5.44605,194,5.44605,468
274,5.466069,178,5.466069,440
275,5.486089,144,5.486089,434
276,5.506109,140,5.506109,456
277,5.526128,116,5.526128,403
278,5.546148,112,5.546148,408
279,5.566168,95,5.566168,417
280,5.586188,90,5.586188,442
281,5.606207,100,5.606207,425
282,5.626227,94,5.626227,427
283,5.646247,99,5.646247,422
284,5.666266,79,5.666266,383
285,5.686286,109,5.686286,446
286,5.706306,97,5.706306,452
287,5.726326,111,5.726326,426
288,5.746345,104,5.746345,417
289,5.766365,111,5.766365,402
290,5.786385,111,5.786385,491
291,5.806404,129,5.806404,504
292,5.826424,151,5.826424,503
293,5.846444,199,5.846444,574
294,5.866464,254,5.866464,607
295,5.886483,242,5.886483,595
296,5.906503,261,5.906503,644
297,5.926523,259,5.926523,639
298,5.946542,223,5.946542,625
299,5.966562,208,5.966562,567
300,5.986582,138,5.986582,497
301,6.006601,112,6.006601,517
302,6.026621,103,6.026621,477
303,6.046641,85,6.046641,500
304,6.06666,78,6.06666,490
305,6.08668,60,6.08668,496
306,6.1067,65,6.1067,532
307,6.126719,65,6.126719,501
308,6.146739,61,6.146739,534
309,6.166759,73,6.166759,516
310,6.186779,94,6.186779,607
311,6.206799,67,6.206799,615
312,6.226818,83,6.226818,612
313,6.246838,73,6.246838,673
314,6.266858,110,6.266858,693
315,6.286877,165,6.286877,744
316,6.306897,269,6.306897,776
317,6.326917,385,6.326917,877
318,6.346936,532,6.346936,989
319,6.366956,679,6.366956,1060
320,6.386976,846,6.386976,1124
321,6.406995,763,6.406995,1151
322,6.427015,787,6.427015,1065
323,6.447035,665,6.447035,956
324,6.467054,492,6.467054,875
325,6.487074,344,6.487074,720
326,6.507094,249,6.507094,612
327,6.527113,172,6.527113,585
328,6.547133,107,6.547133,562
329,6.567153,90,6.567153,512
330,6.587173,64,6.587173,473
331,6.607193,61,6.607193,472
332,6.627212,50,6.627212,541
333,6.647232,59,6.647232,499
334,6.667252,55,6.667252,528
335,6.687271,46,6.687271,500
336,6.707291,44,6.707291,508
337,6.727311,58,6.727311,509
338,6.74733,44,6.74733,466
339,6.76735,45,6.76735,487
340,6.78737,30,6.78737,486
341,6.807389,50,6.807389,510
342,6.827409,53,6.827409,505
343,6.847429,44,6.847429,519
344,6.867448,50,6.867448,573
345,6.887468,46,6.887468,517
346,6.907488,44,6.907488,519
347,6.927507,63,6.927507,522
348,6.947527,77,6.947527,550
349,6.967547,80,6.967547,525
350,6.987566,110,6.987566,592
351,7.007586,121,7.007586,561
352,7.027606,182,7.027606,562
353,7.047626,185,7.047626,605
354,7.067646,177,7.067646,563
355,7.087665,144,7.087665,623
356,7.107685,149,7.107685,586
357,7.127705,100,7.127705,566
358,7.147724,104,7.147724,535
359,7.167744,88,7.167744,484
360,7.187764,54,7.187764,487
361,7.207783,49,7.207783,487
362,7.227803,43,7.227803,480
363,7.247823,42,7.247823,514
364,7.267842,46,7.267842,520
365,7.287862,45,7.287862,507
366,7.307882,45,7.307882,525
367,7.327901,64,7.327901,504
368,7.347921,104,7.347921,516
369,7.367941,154,7.367941,551
370,7.387961,216,7.387961,544
371,7.40798,316,7.40798,532
372,7.428,424,7.428,566
373,7.44802,476,7.44802,557
374,7.46804,506,7.46804,563
375,7.488059,510,7.488059,574
376,7.508079,476,7.508079,535
377,7.528099,357,7.528099,547
378,7.548118,312,7.548118,517
379,7.568138,193,7.568138,470
